Ticker,Name,Best Holding Period (days),Initial Investment,Final Investment,Total Profit/Loss,Return %,Number of Trades,Winning Trades,Losing Trades,Win Rate %,Avg Profit per Trade,Data Points,Test Period
RELIANCE.NS,Reliance Industries,20,100000,100612.63747802001,612.6374780200131,0.612637478020013,15,9,6,60.0,40.84249853466754,927,2022-01-03 to 2025-10-01
ICICIBANK.NS,ICICI Bank,26,100000,100572.99016976406,572.9901697640598,0.5729901697640598,10,8,2,80.0,57.29901697640598,927,2022-01-03 to 2025-10-01
BHARTIARTL.NS,Bharti Airtel,16,100000,100536.48373923374,536.4837392337358,0.5364837392337358,10,7,3,70.0,53.64837392337358,927,2022-01-03 to 2025-10-01
CIPLA.NS,Cipla,5,100000,100530.91615923554,530.9161592355376,0.5309161592355376,17,15,2,88.23529411764706,31.2303623079728,926,2022-01-03 to 2025-10-01
AXISBANK.NS,Axis Bank,27,100000,100454.92084215609,454.92084215609066,0.4549208421560907,14,10,4,71.42857142857143,32.49434586829219,927,2022-01-03 to 2025-10-01
TECHM.NS,Tech Mahindra,27,100000,100452.64913883795,452.6491388379509,0.4526491388379509,15,8,7,53.333333333333336,30.176609255863394,927,2022-01-03 to 2025-10-01
HCLTECH.NS,HCL Technologies,4,100000,100435.57247891961,435.57247891961015,0.43557247891961015,20,15,5,75.0,21.778623945980506,927,2022-01-03 to 2025-10-01
NESTLEIND.NS,Nestle India,12,100000,100414.35753442097,414.35753442096757,0.41435753442096757,15,11,4,73.33333333333333,27.623835628064505,927,2022-01-03 to 2025-10-01
HDFCLIFE.NS,HDFC Life Insurance,1,100000,100386.43426578725,386.43426578724757,0.3864342657872476,36,28,8,77.77777777777779,10.734285160756876,925,2022-01-03 to 2025-10-01
HDFCBANK.NS,HDFC Bank,30,100000,100376.26062733389,376.2606273338897,0.3762606273338897,11,8,3,72.72727272727273,34.20551157580815,927,2022-01-03 to 2025-10-01
TATAMOTORS.NS,Tata Motors,2,100000,100339.46719230595,339.46719230595045,0.33946719230595046,24,18,6,75.0,14.144466346081268,927,2022-01-03 to 2025-10-01
INFY.NS,Infosys,10,100000,100327.01881493679,327.01881493678957,0.3270188149367895,20,9,11,45.0,16.350940746839477,927,2022-01-03 to 2025-10-01
SBIN.NS,State Bank of India,25,100000,100319.90914886481,319.90914886481187,0.31990914886481187,13,9,4,69.23076923076923,24.60839606652399,927,2022-01-03 to 2025-10-01
DABUR.NS,Dabur India,15,100000,100318.70083277825,318.70083277825324,0.31870083277825323,22,17,5,77.27272727272727,14.486401489920603,927,2022-01-03 to 2025-10-01
HINDALCO.NS,Hindalco Industries,5,100000,100286.58975443261,286.5897544326144,0.2865897544326144,24,18,6,75.0,11.941239768025602,926,2022-01-03 to 2025-10-01
BAJFINANCE.NS,Bajaj Finance,2,100000,100260.92708406055,260.9270840605459,0.2609270840605459,27,18,9,66.66666666666666,9.663966076316514,927,2022-01-03 to 2025-10-01
ONGC.NS,Oil and Natural Gas Corporation,15,100000,100155.32104311313,155.32104311313014,0.15532104311313014,15,13,2,86.66666666666667,10.35473620754201,926,2022-01-03 to 2025-10-01
ITC.NS,ITC Limited,28,100000,100149.7976712509,149.7976712508971,0.1497976712508971,10,7,3,70.0,14.979767125089712,927,2022-01-03 to 2025-10-01
BPCL.NS,Bharat Petroleum,3,100000,100144.21737480925,144.2173748092464,0.1442173748092464,21,15,6,71.42857142857143,6.8674940385355425,927,2022-01-03 to 2025-10-01
COALINDIA.NS,Coal India,14,100000,100134.54197368494,134.5419736849435,0.13454197368494353,13,10,3,76.92307692307693,10.349382591149501,926,2022-01-03 to 2025-10-01
NTPC.NS,NTPC,19,100000,100121.24277622669,121.24277622668887,0.12124277622668889,10,8,2,80.0,12.124277622668888,927,2022-01-03 to 2025-10-01
POWERGRID.NS,Power Grid Corporation,29,100000,100103.6573255874,103.65732558739546,0.10365732558739546,9,7,2,77.77777777777779,11.517480620821718,925,2022-01-03 to 2025-10-01
WIPRO.NS,Wipro,7,100000,100100.06660204918,100.06660204917716,0.10006660204917715,17,12,5,70.58823529411765,5.886270708775127,927,2022-01-03 to 2025-10-01
TATASTEEL.NS,Tata Steel,30,100000,100058.35239031499,58.35239031499077,0.05835239031499077,14,7,7,50.0,4.168027879642198,927,2022-01-03 to 2025-10-01
IOC.NS,Indian Oil Corporation,3,100000,100050.19473830983,50.19473830983043,0.05019473830983043,14,11,3,78.57142857142857,3.5853384507021735,927,2022-01-03 to 2025-10-01
