Symbol,Entry Date,Entry Price,Exit Date,Exit Price,Quantity,Capital Invested,Net Proceeds,PnL,PnL %,Exit Reason,Signal Strength,Days Held,Market Regime
BHARTIARTL.NS,2023-09-15 00:00:00+05:30,923.2437744140624,2023-10-20 00:00:00+05:30,932.1689453125,36,33270.105878906244,33524.52394921875,254.4180703125021,0.7647047209242789,Max Hold Period,2.290014358481932,35,bull
BAJAJFINSV.NS,2023-09-28 00:00:00+05:30,1537.9798583984375,2023-11-02 00:00:00+05:30,1584.2266870117187,21,32330.90702636719,33235.49166681885,904.5846404516633,2.7978944101813696,Trailing Stop,1.0625772325220548,35,bull
ULTRACEMCO.NS,2023-11-06 00:00:00+05:30,8535.90234375,2023-12-11 00:00:00+05:30,9553.33203125,3,25641.03703125,28631.33609765625,2990.299066406249,11.66216117843371,Max Hold Period,4.421675566110095,35,bull
DRREDDY.NS,2023-11-30 00:00:00+05:30,1143.5625,2023-12-11 00:00:00+05:30,1109.255625,29,33196.6425,32136.244711875,-1060.397788125003,-3.1942922785790846,Stop Loss,2.2846980944128674,11,bull
APOLLOHOSP.NS,2023-11-17 00:00:00+05:30,5450.91455078125,2023-12-22 00:00:00+05:30,5513.044921875,6,32738.8173046875,33045.19126171875,306.3739570312464,0.9358125376978116,Max Hold Period,5.366216779061163,35,bull
MARUTI.NS,2024-02-13 00:00:00+05:30,10578.9951171875,2024-03-11 00:00:00+05:30,11168.0458984375,3,31770.3153515625,33470.633557617184,1700.3182060546824,5.351908494578599,Max Hold Period,12.078611876379776,27,bull
AXISBANK.NS,2024-03-12 00:00:00+05:30,1095.218017578125,2024-03-26 00:00:00+05:30,1062.3614770507813,30,32889.87052734375,31838.973467211916,-1050.897060131836,-3.1951997477708174,Stop Loss,1.0171590346348456,14,bull
NESTLEIND.NS,2024-03-12 00:00:00+05:30,1262.2431640625,2024-04-08 00:00:00+05:30,1224.375869140625,26,32851.652265625,31801.93882505859,-1049.713440566411,-3.19531398932041,Stop Loss,1.5320897541848728,27,bull
ONGC.NS,2024-04-18 00:00:00+05:30,258.98077392578125,2024-05-10 00:00:00+05:30,259.504098815918,128,33182.8690625,33183.308123789066,0.43906128906382946,0.0013231565005330209,Trailing Stop,0.5147618275606607,22,bull
BRITANNIA.NS,2024-05-14 00:00:00+05:30,5009.10205078125,2024-06-20 00:00:00+05:30,5240.6640625,6,30087.9423046875,31412.540390625,1324.5980859374977,4.402421649589291,Max Hold Period,5.338125224880252,37,bull
INDUSINDBK.NS,2024-06-20 00:00:00+05:30,1511.0743408203125,2024-07-01 00:00:00+05:30,1465.742110595703,22,33276.96549804688,32214.08010667236,-1062.8853913745152,-3.1940574372290613,Stop Loss,2.6478041251796385,11,bull
ASIANPAINT.NS,2024-06-07 00:00:00+05:30,2868.219970703125,2024-07-12 00:00:00+05:30,2966.647216796875,11,31583.749677734377,32600.48626538086,1016.7365876464828,3.2191763106685602,Max Hold Period,3.0409414329906577,35,bull
BPCL.NS,2024-07-29 00:00:00+05:30,316.3055114746094,2024-09-02 00:00:00+05:30,346.29022216796875,105,33245.408704833986,36324.11285430908,3078.7041494750956,9.260539332841597,Max Hold Period,2.151532116643842,35,bull
JSWSTEEL.NS,2024-09-03 00:00:00+05:30,928.4498291015624,2024-10-10 00:00:00+05:30,1004.6945190429688,35,32529.074018554686,35129.143858337404,2600.069839782718,7.9930644146206875,Max Hold Period,1.2703616894492107,37,bull
LT.NS,2024-09-16 00:00:00+05:30,3628.41015625,2024-10-10 00:00:00+05:30,3519.5578515624998,9,32689.02140625,31644.344643398435,-1044.6767628515663,-3.1958031103734066,Stop Loss,1.1933756912665858,24,bull
GRASIM.NS,2024-09-16 00:00:00+05:30,2755.27685546875,2024-10-21 00:00:00+05:30,2708.3974609375,12,33096.652265625,32468.26876171875,-628.3835039062506,-1.8986316164638355,Max Hold Period,2.596687715630535,35,bull
SBIN.NS,2024-10-31 00:00:00+05:30,804.054931640625,2024-11-22 00:00:00+05:30,806.0356616210937,41,32999.58219726563,33014.41466433838,14.832467072752479,0.044947438982974486,Trailing Stop,0.8692499819849503,22,bull
LT.NS,2024-11-28 00:00:00+05:30,3632.17529296875,2024-12-20 00:00:00+05:30,3793.5016235351563,9,32722.90763671875,34107.37309720459,1384.465460485837,4.2308754339798105,Trailing Stop,4.742624294653436,22,bull
POWERGRID.NS,2024-12-09 00:00:00+05:30,323.895263671875,2024-12-20 00:00:00+05:30,314.17840576171875,102,33070.64689453125,32014.151190307617,-1056.4957042236347,-3.194662951689472,Stop Loss,0.731163814645986,11,bull
BAJFINANCE.NS,2024-12-23 00:00:00+05:30,683.3873291015625,2025-01-27 00:00:00+05:30,726.057373046875,48,32835.921796875,34815.90315234375,1979.9813554687498,6.029924689542856,Max Hold Period,0.5964290083299635,35,bull
NESTLEIND.NS,2025-02-01 00:00:00+05:30,1143.981689453125,2025-02-13 00:00:00+05:30,1109.6622387695313,29,33208.79899414063,32148.02471939209,-1060.7742747485354,-3.1942566635297434,Stop Loss,1.7527210476505173,12,bull
BAJAJ-AUTO.NS,2025-02-24 00:00:00+05:30,8238.1630859375,2025-03-07 00:00:00+05:30,7991.018193359375,4,32985.98234375,31932.108700664063,-1053.873643085939,-3.194913621499652,Stop Loss,4.738289778600715,11,bull
JSWSTEEL.NS,2025-02-13 00:00:00+05:30,967.1954956054688,2025-03-20 00:00:00+05:30,1047.429443359375,34,32917.97685058594,35576.988473144535,2659.0116225585953,8.077688475898132,Max Hold Period,1.7510095786866917,35,bull
DIVISLAB.NS,2025-02-24 00:00:00+05:30,5676.70166015625,2025-04-01 00:00:00+05:30,5621.838662109375,5,28416.83830078125,28081.08411723633,-335.75418354492285,-1.1815325124881755,Trailing Stop,6.111033543770072,36,bull
GRASIM.NS,2025-04-01 00:00:00+05:30,2609.507080078125,2025-04-28 00:00:00+05:30,2743.419921875,12,31347.4149609375,32888.1180234375,1540.703062499997,4.914928597525157,Max Hold Period,4.60063393384635,27,bull
ADANIENT.NS,2025-04-01 00:00:00+05:30,2334.056640625,2025-04-28 00:00:00+05:30,2368.5888671875,14,32710.12296875,33127.08389648437,416.96092773436976,1.2747152559857946,Max Hold Period,4.583353700101116,27,bull
SBILIFE.NS,2025-04-01 00:00:00+05:30,1545.25,2025-04-28 00:00:00+05:30,1730.68,21,32483.58,36307.93572,3824.3557199999996,11.77319655038022,Take Profit,2.894330349245258,27,bull
DIVISLAB.NS,2025-04-29 00:00:00+05:30,6080.31396484375,2025-06-05 00:00:00+05:30,6598.45458984375,5,30434.89982421875,32959.28067626953,2524.380852050781,8.294362283532111,Max Hold Period,4.2984275021445315,37,bull
LT.NS,2025-05-12 00:00:00+05:30,3554.0537109375,2025-06-16 00:00:00+05:30,3628.699951171875,9,32019.8133984375,32625.64126098633,605.8278625488274,1.8920405781577432,Max Hold Period,6.326102104316426,35,bull
INDUSINDBK.NS,2025-05-12 00:00:00+05:30,788.5,2025-06-16 00:00:00+05:30,821.25,42,33150.33,34458.0075,1307.677499999998,3.9446892383876655,Max Hold Period,3.873473234997651,35,bull
WIPRO.NS,2025-06-05 00:00:00+05:30,243.15719604492188,2025-07-10 00:00:00+05:30,259.9371337890625,136,33102.70866210938,35316.09874511719,2213.390083007813,6.686431934016758,Max Hold Period,0.41241645709043745,35,bull
NESTLEIND.NS,2025-06-27 00:00:00+05:30,1224.2027587890625,2025-08-01 00:00:00+05:30,1187.4766760253906,27,33086.80448730469,32029.80838243286,-1056.9961048718287,-3.1946152590147983,Stop Loss,0.7968164275732038,35,bull
MARUTI.NS,2025-08-05 00:00:00+05:30,12537.0,2025-08-18 00:00:00+05:30,14041.44,2,25107.33,28054.79712,2947.4671199999975,11.739468593434657,Take Profit,2.5567746833060063,13,bull
LT.NS,2025-08-20 00:00:00+05:30,3592.300048828125,2025-09-25 00:00:00+05:30,3644.39990234375,9,32364.030439453127,32766.799521972654,402.76908251952773,1.244496056426072,Max Hold Period,2.518469936439498,36,bull
HDFCLIFE.NS,2025-09-01 00:00:00+05:30,781.7999877929688,2025-10-01 00:00:00+05:30,764.0,42,32868.92948730469,32055.912,-813.017487304689,-2.4735137407462853,End of backtest,0.8423390842486033,30,bull
BAJFINANCE.NS,2025-09-12 00:00:00+05:30,1003.25,2025-10-01 00:00:00+05:30,987.7000122070312,33,33140.58,32561.5063024292,-579.0736975708023,-1.7473251752709287,End of backtest,3.729986151626114,19,bull
INFY.NS,2025-09-25 00:00:00+05:30,1484.800048828125,2025-10-01 00:00:00+05:30,1445.800048828125,22,32698.93107421875,31775.79347314453,-923.1376010742206,-2.8231430531442117,End of backtest,0.7195794027035439,6,bull
