Date,Portfolio Value,Cash,Positions
2025-04-24 00:00:00+05:30,156986.69027899244,10230.446687683834,4
2025-04-25 00:00:00+05:30,155454.550264344,10230.446687683834,4
2025-04-28 00:00:00+05:30,156215.1815204475,10230.446687683834,4
2025-04-29 00:00:00+05:30,156267.0578021858,10230.446687683834,4
2025-04-30 00:00:00+05:30,157403.72665594556,10230.446687683834,4
2025-05-02 00:00:00+05:30,156560.81372259595,10230.446687683834,4
2025-05-05 00:00:00+05:30,157367.47976873853,10230.446687683834,4
2025-05-06 00:00:00+05:30,156297.27367340162,37850.04180084303,3
2025-05-07 00:00:00+05:30,157561.59300933912,37850.04180084303,3
2025-05-08 00:00:00+05:30,155952.0059732063,37850.04180084303,3
2025-05-09 00:00:00+05:30,154099.45677887037,37850.04180084303,3
2025-05-12 00:00:00+05:30,155835.61321197584,37850.04180084303,3
2025-05-13 00:00:00+05:30,154482.48918853834,37850.04180084303,3
2025-05-14 00:00:00+05:30,155727.80400787428,37850.04180084303,3
2025-05-15 00:00:00+05:30,157227.01494537428,37850.04180084303,3
2025-05-16 00:00:00+05:30,157134.75646148756,37850.04180084303,3
2025-05-19 00:00:00+05:30,156962.76976715162,37850.04180084303,3
2025-05-20 00:00:00+05:30,154871.1482794197,38180.36873840406,3
2025-05-21 00:00:00+05:30,156189.93282531813,38180.36873840406,3
2025-05-22 00:00:00+05:30,153800.5115606697,38180.36873840406,3
2025-05-23 00:00:00+05:30,154286.7841436775,38180.36873840406,3
2025-05-26 00:00:00+05:30,156250.87447570876,38180.36873840406,3
2025-05-27 00:00:00+05:30,154836.97786926344,38180.36873840406,3
2025-05-28 00:00:00+05:30,154078.56698059157,38180.36873840406,3
2025-05-29 00:00:00+05:30,155054.67598938063,38180.36873840406,3
2025-05-30 00:00:00+05:30,153733.5994512947,38180.36873840406,3
2025-06-02 00:00:00+05:30,153334.97274231032,38180.36873840406,3
2025-06-03 00:00:00+05:30,151392.34400396803,2374.9659216926448,4
2025-06-04 00:00:00+05:30,152119.9769995735,2374.9659216926448,4
2025-06-05 00:00:00+05:30,152814.91523199537,2374.9659216926448,4
2025-06-06 00:00:00+05:30,154153.44697027662,2374.9659216926448,4
2025-06-09 00:00:00+05:30,154585.803568177,2374.9659216926448,4
2025-06-10 00:00:00+05:30,155145.01975470045,2374.9659216926448,4
2025-06-11 00:00:00+05:30,155148.49308233717,2374.9659216926448,4
2025-06-12 00:00:00+05:30,152062.60474615553,2374.9659216926448,4
2025-06-13 00:00:00+05:30,150653.64548712232,2374.9659216926448,4
2025-06-16 00:00:00+05:30,150082.48566656568,2374.9659216926448,4
2025-06-17 00:00:00+05:30,149577.56596286088,2544.833907196822,5
2025-06-18 00:00:00+05:30,150449.19084079057,2544.833907196822,5
2025-06-19 00:00:00+05:30,149494.30277926713,2544.833907196822,5
2025-06-20 00:00:00+05:30,150309.26859957963,2544.833907196822,5
2025-06-23 00:00:00+05:30,148562.86283786088,2544.833907196822,5
2025-06-24 00:00:00+05:30,148382.19950778276,2544.833907196822,5
2025-06-25 00:00:00+05:30,149918.14677340776,2544.833907196822,5
2025-06-26 00:00:00+05:30,149581.78617770463,2544.833907196822,5
2025-06-27 00:00:00+05:30,149474.44193942338,2544.833907196822,5
2025-06-30 00:00:00+05:30,149806.42680270463,2544.833907196822,5
2025-07-01 00:00:00+05:30,149599.13183224568,9899.111202362852,4
2025-07-02 00:00:00+05:30,150190.67870724568,9899.111202362852,4
2025-07-03 00:00:00+05:30,149136.9299279488,9899.111202362852,4
2025-07-04 00:00:00+05:30,149541.09240353474,9899.111202362852,4
2025-07-07 00:00:00+05:30,148534.65758908162,9899.111202362852,4
2025-07-08 00:00:00+05:30,148863.72631466755,9899.111202362852,4
2025-07-09 00:00:00+05:30,147387.92443478474,9899.111202362852,4
2025-07-10 00:00:00+05:30,145901.60692990193,9899.111202362852,4
2025-07-11 00:00:00+05:30,144794.89196408162,9899.111202362852,4
2025-07-14 00:00:00+05:30,144364.23498165974,9899.111202362852,4
2025-07-15 00:00:00+05:30,144428.38545633014,5221.421924836017,5
2025-07-16 00:00:00+05:30,144467.68831277546,5221.421924836017,5
2025-07-17 00:00:00+05:30,144274.88502908405,5221.421924836017,5
2025-07-18 00:00:00+05:30,143541.74495340046,5221.421924836017,5
2025-07-21 00:00:00+05:30,142824.93147683796,5221.421924836017,5
2025-07-22 00:00:00+05:30,142455.99464822467,5221.421924836017,5
2025-07-23 00:00:00+05:30,142374.43135476764,5221.421924836017,5
2025-07-24 00:00:00+05:30,141494.18874002155,5221.421924836017,5
2025-07-25 00:00:00+05:30,140326.20216775592,5221.421924836017,5
2025-07-28 00:00:00+05:30,141502.8253977364,5221.421924836017,5
2025-07-29 00:00:00+05:30,141275.8416119393,17230.876829224457,4
2025-07-30 00:00:00+05:30,140893.21056945884,17230.876829224457,4
2025-07-31 00:00:00+05:30,142071.58691223228,17230.876829224457,4
2025-08-01 00:00:00+05:30,141360.0599346932,17230.876829224457,4
2025-08-04 00:00:00+05:30,141070.44006164634,17230.876829224457,4
2025-08-05 00:00:00+05:30,139933.50286682212,17230.876829224457,4
2025-08-06 00:00:00+05:30,139048.4437237557,17230.876829224457,4
2025-08-07 00:00:00+05:30,139044.62725647056,17230.876829224457,4
2025-08-08 00:00:00+05:30,138074.65307434165,17230.876829224457,4
2025-08-11 00:00:00+05:30,138880.4255963143,17230.876829224457,4
2025-08-12 00:00:00+05:30,138750.71776825038,12573.216547547243,5
2025-08-13 00:00:00+05:30,139792.415278016,12573.216547547243,5
2025-08-14 00:00:00+05:30,139947.61522918788,12573.216547547243,5
2025-08-18 00:00:00+05:30,142958.61693817226,12573.216547547243,5
2025-08-19 00:00:00+05:30,143210.1154733285,12573.216547547243,5
2025-08-20 00:00:00+05:30,143387.71874481288,12573.216547547243,5
2025-08-21 00:00:00+05:30,143048.31908660976,12573.216547547243,5
2025-08-22 00:00:00+05:30,142253.81688934413,12573.216547547243,5
2025-08-25 00:00:00+05:30,142621.51537567226,12573.216547547243,5
2025-08-26 00:00:00+05:30,141982.61620575038,12573.216547547243,5
2025-08-27 00:00:00+05:30,141839.45350482262,26729.15223529139,4
2025-08-28 00:00:00+05:30,141340.85096576012,26729.15223529139,4
2025-08-29 00:00:00+05:30,141195.052870057,26729.15223529139,4
2025-09-01 00:00:00+05:30,142967.65223529137,26729.15223529139,4
2025-09-02 00:00:00+05:30,143701.65223529137,26729.15223529139,4
2025-09-03 00:00:00+05:30,144058.25160052575,26729.15223529139,4
2025-09-04 00:00:00+05:30,143631.95350482262,26729.15223529139,4
2025-09-05 00:00:00+05:30,144328.85096576012,53024.83023529139,3
2025-09-08 00:00:00+05:30,145952.02896576014,53024.83023529139,3
2025-09-09 00:00:00+05:30,146249.8302352914,53024.83023529139,3
2025-09-10 00:00:00+05:30,144199.74371649258,19629.64459539883,4
2025-09-11 00:00:00+05:30,143311.4441559457,19629.64459539883,4
2025-09-12 00:00:00+05:30,143962.24371649258,19629.64459539883,4
2025-09-15 00:00:00+05:30,143012.34503485195,19629.64459539883,4
2025-09-16 00:00:00+05:30,145102.64459539883,19629.64459539883,4
2025-09-17 00:00:00+05:30,145634.9441559457,19629.64459539883,4
2025-09-18 00:00:00+05:30,145890.9441559457,19629.64459539883,4
2025-09-19 00:00:00+05:30,145468.54547430508,19629.64459539883,4
2025-09-22 00:00:00+05:30,145418.34503485195,19629.64459539883,4
2025-09-23 00:00:00+05:30,146261.04547430508,19629.64459539883,4
2025-09-24 00:00:00+05:30,145447.1407797403,3859.729372269576,4
2025-09-25 00:00:00+05:30,144101.35913301178,3859.729372269576,4
2025-09-26 00:00:00+05:30,141962.72659516998,3859.729372269576,4
2025-10-01 00:00:00+05:30,142586.43800569244,3859.729372269576,4
