Buy Date,Sell Date,Buy Price,Sell Price,Peak Price,ROC at Buy,ROC at Sell,Profit/Loss,Return %,Days Held,Exit Reason,Investment After Trade,Ticker,Name,Holding Period
2023-09-04 00:00:00+05:30,2023-09-08 00:00:00+05:30,205.97289147290329,243.04801193802587,243.98471069335935,7.692306512719021,23.891091814623206,36.626099561711655,17.781999999999996,4,Take Profit,100070.4388311415,COALINDIA.NS,Coal India,3
2023-10-10 00:00:00+05:30,2023-10-13 00:00:00+05:30,248.91454998514348,266.3420715332031,266.3420715332031,5.276861352964577,6.116469050639356,16.912264926541297,6.794405922655268,3,Holding Period Complete,100087.35109606804,COALINDIA.NS,Coal India,3
2023-11-09 00:00:00+05:30,2023-12-19 00:00:00+05:30,273.04491523967107,322.19299998281184,331.92645263671875,5.995068533877735,3.2063077445110686,48.55284682791829,17.781999999999993,26,Take Profit,100135.90394289597,COALINDIA.NS,Coal India,3
2023-12-28 00:00:00+05:30,2024-01-02 00:00:00+05:30,330.88621005769494,355.17352294921875,355.17352294921875,10.356321405457411,12.944056992548406,23.601253158516897,7.132740029994501,3,Holding Period Complete,100159.50519605448,COALINDIA.NS,Coal India,3
2024-01-29 00:00:00+05:30,2024-02-01 00:00:00+05:30,354.13328829871153,367.882568359375,367.882568359375,7.402097783320698,6.493870415179215,13.02726420400538,3.678633055533847,3,Holding Period Complete,100172.53246025849,COALINDIA.NS,Coal India,3
2024-02-02 00:00:00+05:30,2024-02-12 00:00:00+05:30,370.5509500107491,391.4914245605469,415.3717041015625,10.575516699945195,4.844968130242446,20.178432175226487,5.445521641394023,6,Holding Period Complete,100192.71089243371,COALINDIA.NS,Coal India,3
2024-02-13 00:00:00+05:30,2024-02-19 00:00:00+05:30,392.5768856418963,416.9998779296875,434.1864013671875,12.371134971039899,4.713234791495456,23.61341552421962,6.014978565436856,4,Holding Period Complete,100216.32430795793,COALINDIA.NS,Coal India,3
2024-05-03 00:00:00+05:30,2024-05-08 00:00:00+05:30,411.18977956615834,424.9601440429687,424.9601440429687,8.207946715988617,5.32939702825606,12.93421455320123,3.1455583761950434,3,Holding Period Complete,100229.25852251113,COALINDIA.NS,Coal India,3
2024-05-21 00:00:00+05:30,2024-05-24 00:00:00+05:30,429.763784897067,458.4024963378906,459.04296875,6.524097907088833,12.965047536379329,27.750545159588654,6.457162314464259,3,Holding Period Complete,100257.00906767072,COALINDIA.NS,Coal India,3
2024-06-03 00:00:00+05:30,2024-06-04 00:00:00+05:30,462.5656258903332,439.4373445958165,462.5656258903332,8.95268447971695,-9.935808280004514,-24.030284265002834,-5.195000000000006,1,Stop Loss,100232.97878340572,COALINDIA.NS,Coal India,3
2024-07-11 00:00:00+05:30,2024-07-16 00:00:00+05:30,447.01102123314985,468.87896728515625,468.87896728515625,7.065627007152601,6.960965112887256,20.952056063488097,4.687145298048485,3,Holding Period Complete,100253.9308394692,COALINDIA.NS,Coal India,3
2024-08-01 00:00:00+05:30,2024-08-06 00:00:00+05:30,483.1068022571712,458.9514621443126,483.1068022571712,6.956960013149943,2.587269457924134,-25.09739837726008,-5.195000000000008,3,Stop Loss,100228.83344109195,COALINDIA.NS,Coal India,3
2024-09-27 00:00:00+05:30,2024-10-03 00:00:00+05:30,466.5933914043239,464.23687744140625,471.445068359375,5.272811937568736,3.130780809140728,-3.2873442317633614,-0.7045415328042509,3,Holding Period Complete,100225.54609686018,COALINDIA.NS,Coal India,3
2025-03-06 00:00:00+05:30,2025-03-11 00:00:00+05:30,357.9088599883276,368.5556945800781,370.11138916015625,5.603099808683304,3.906256452825202,9.920370037182114,2.771758720224373,3,Holding Period Complete,100235.46646689737,COALINDIA.NS,Coal India,3
2025-03-21 00:00:00+05:30,2025-03-26 00:00:00+05:30,384.1613236615967,383.86962890625,394.7595520019531,5.959217679432194,4.155120800295905,-1.059725707914572,-0.27585434624545185,3,Holding Period Complete,100234.40674118945,COALINDIA.NS,Coal India,3
2025-05-15 00:00:00+05:30,2025-05-20 00:00:00+05:30,388.5367551551544,396.8014221191406,396.8014221191406,5.022058147291581,7.891600481108125,7.479328786711906,1.9249990348339592,3,Holding Period Complete,100241.88606997616,COALINDIA.NS,Coal India,3
2022-07-21 00:00:00+05:30,2022-08-23 00:00:00+05:30,539.5081344457358,568.610595703125,574.895263671875,5.736294245780163,1.5453315344032303,27.994342527240363,5.18886384465739,21,Holding Period Complete,100027.99434252724,DABUR.NS,Dabur India,21
2022-11-29 00:00:00+05:30,2022-12-21 00:00:00+05:30,542.0149040733877,560.6129760742188,586.9805297851562,7.689508469352322,-4.151101579295906,17.495444120683445,3.2278529592453045,16,ROC Reversal,100045.48978664792,DABUR.NS,Dabur India,21
2023-05-31 00:00:00+05:30,2023-06-30 00:00:00+05:30,530.3122033461251,556.4369506835938,557.5537719726562,6.002462640427689,0.6853527712467256,25.03799818343893,4.721369417006812,21,Holding Period Complete,100070.52778483136,DABUR.NS,Dabur India,21
2024-05-03 00:00:00+05:30,2024-06-10 00:00:00+05:30,513.9264543297485,606.4332161091032,607.9337158203125,5.537370129451071,9.243914439445792,91.38640210891589,17.782000000000004,25,Take Profit,100161.91418694027,DABUR.NS,Dabur India,21
2024-07-23 00:00:00+05:30,2024-08-06 00:00:00+05:30,622.6033493077753,619.6976928710938,633.8320922851562,5.075574689553599,-3.5489788935164785,-4.14795747886038,-0.6662279416697925,10,ROC Reversal,100157.76622946141,DABUR.NS,Dabur India,21
2025-07-07 00:00:00+05:30,2025-08-05 00:00:00+05:30,491.1242053488488,524.7000122070312,534.3499755859375,9.679142544545268,1.8736092889572995,32.55998264062655,6.6296839548967,21,Holding Period Complete,100190.32621210204,DABUR.NS,Dabur India,21
2022-11-01 00:00:00+05:30,2022-11-03 00:00:00+05:30,3548.0634600158855,3711.3798828125,3711.3798828125,7.206835916225715,4.805916029994911,156.05697945378608,4.398370581936755,2,Holding Period Complete,100156.05697945379,DIVISLAB.NS,Divi's Laboratories,2
2022-12-21 00:00:00+05:30,2022-12-23 00:00:00+05:30,3289.4458692106687,3433.623779296875,3433.623779296875,5.4070147295430795,6.853890814421776,137.4548404376988,4.178662483072941,2,Holding Period Complete,100293.51181989149,DIVISLAB.NS,Divi's Laboratories,2
2023-04-12 00:00:00+05:30,2023-04-17 00:00:00+05:30,2886.503225261657,3104.046142578125,3124.951416015625,14.431777820471828,12.692190796256018,211.55236794862822,7.329018935340054,2,Holding Period Complete,100505.06418784011,DIVISLAB.NS,Divi's Laboratories,2
2023-04-19 00:00:00+05:30,2023-04-21 00:00:00+05:30,3187.863824641971,3171.767578125,3187.863824641971,18.391276311429458,11.829523064329116,-22.455877919737922,-0.7044177278262487,2,Holding Period Complete,100482.60830992037,DIVISLAB.NS,Divi's Laboratories,2
2023-05-31 00:00:00+05:30,2023-06-02 00:00:00+05:30,3356.676858598662,3446.5302734375,3460.07421875,5.373318235805802,13.33957422756891,83.05020770680187,2.4741794103312493,2,Holding Period Complete,100565.65851762718,DIVISLAB.NS,Divi's Laboratories,2
2023-07-05 00:00:00+05:30,2023-07-07 00:00:00+05:30,3497.1247819071277,3600.669921875,3667.606689453125,5.0964584415217535,3.521589236925826,96.44734526409015,2.757904029134854,2,Holding Period Complete,100662.10586289127,DIVISLAB.NS,Divi's Laboratories,2
2023-08-07 00:00:00+05:30,2023-08-09 00:00:00+05:30,3690.32752133542,3668.440673828125,3775.12646484375,6.0919782322867055,1.5555176468536775,-29.245615702458533,-0.7924937700888784,2,Holding Period Complete,100632.86024718882,DIVISLAB.NS,Divi's Laboratories,2
2023-11-20 00:00:00+05:30,2023-11-22 00:00:00+05:30,3565.8773928615733,3662.4423828125,3682.131591796875,9.617388429046061,6.327913111059684,89.33667017525262,2.5053208602767194,2,Holding Period Complete,100722.19691736407,DIVISLAB.NS,Divi's Laboratories,2
2023-11-24 00:00:00+05:30,2023-11-29 00:00:00+05:30,3647.848815425484,3690.19482421875,3720.2724609375,7.611834036729317,6.26068228255386,35.007965153621576,0.9596879400699136,2,Holding Period Complete,100757.20488251769,DIVISLAB.NS,Divi's Laboratories,2
2023-11-30 00:00:00+05:30,2023-12-04 00:00:00+05:30,3689.9969332441865,3757.820068359375,3757.820068359375,7.120732838913579,5.47786887987005,60.375318113584946,1.6361888425881137,2,Holding Period Complete,100817.58020063127,DIVISLAB.NS,Divi's Laboratories,2
2023-12-26 00:00:00+05:30,2023-12-28 00:00:00+05:30,3654.823968005856,3898.16552734375,3898.16552734375,5.258130713264101,7.766680736887191,235.78856984254446,6.451434375680626,2,Holding Period Complete,101053.36877047381,DIVISLAB.NS,Divi's Laboratories,2
2024-01-02 00:00:00+05:30,2024-01-04 00:00:00+05:30,3863.784232183662,3999.281982421875,3999.281982421875,8.536108092309343,11.661613021547184,127.63468402360749,3.3033595137240175,2,Holding Period Complete,101181.00345449742,DIVISLAB.NS,Divi's Laboratories,2
2024-04-03 00:00:00+05:30,2024-04-05 00:00:00+05:30,3572.753900506787,3708.399658203125,3708.399658203125,5.084693164521688,9.329692946158442,128.3646041376281,3.5928756279412326,2,Holding Period Complete,101309.36805863505,DIVISLAB.NS,Divi's Laboratories,2
2024-04-10 00:00:00+05:30,2024-04-15 00:00:00+05:30,3665.855899567949,3677.135009765625,3739.615234375,10.265420474241704,7.87304344388255,3.936119288342317,0.10737244987742754,2,Holding Period Complete,101313.30417792339,DIVISLAB.NS,Divi's Laboratories,2
2024-04-26 00:00:00+05:30,2024-04-30 00:00:00+05:30,3795.3676973394954,3959.953369140625,3959.953369140625,7.414882308907762,7.6912693883662,156.83035073464947,4.132151697570318,2,Holding Period Complete,101470.13452865803,DIVISLAB.NS,Divi's Laboratories,2
2024-05-27 00:00:00+05:30,2024-05-29 00:00:00+05:30,4170.892180801509,4400.82763671875,4400.82763671875,12.172130686343785,14.162517360333743,221.36373609972043,5.3073473612828215,2,Holding Period Complete,101691.49826475776,DIVISLAB.NS,Divi's Laboratories,2
2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,4721.095035806816,4870.98828125,4870.98828125,8.471580559636804,7.709818973188787,140.30116212612742,2.9717927951465297,2,Holding Period Complete,101831.79942688388,DIVISLAB.NS,Divi's Laboratories,2
2024-08-05 00:00:00+05:30,2024-08-07 00:00:00+05:30,4756.342484831969,4924.07861328125,4924.07861328125,7.095711115386859,9.343077137595039,158.05570735116763,3.3230514382681458,2,Holding Period Complete,101989.85513423505,DIVISLAB.NS,Divi's Laboratories,2
2024-09-10 00:00:00+05:30,2024-09-12 00:00:00+05:30,5174.438825306815,5457.94775390625,5457.94775390625,10.687406764110573,9.381456615361131,272.87654202022236,5.273548518646219,2,Holding Period Complete,102262.73167625528,DIVISLAB.NS,Divi's Laboratories,2
2024-10-09 00:00:00+05:30,2024-10-11 00:00:00+05:30,5616.475932453127,6114.40869140625,6114.40869140625,11.420633019013053,14.183071377703941,486.2018743292637,8.656707162580215,2,Holding Period Complete,102748.93355058454,DIVISLAB.NS,Divi's Laboratories,2
2024-11-29 00:00:00+05:30,2024-12-03 00:00:00+05:30,5972.803319809298,6182.39892578125,6226.99609375,6.977344777334764,7.697706311714976,197.4404037263614,3.305657212443844,2,Holding Period Complete,102946.3739543109,DIVISLAB.NS,Divi's Laboratories,2
2025-04-24 00:00:00+05:30,2025-04-28 00:00:00+05:30,5926.514242014357,5999.18359375,5999.18359375,18.188984742915434,11.888831769168737,60.74365389987908,1.0249474044836342,2,Holding Period Complete,103007.11760821077,DIVISLAB.NS,Divi's Laboratories,2
2025-05-19 00:00:00+05:30,2025-05-21 00:00:00+05:30,6304.79164634635,6522.30126953125,6522.30126953125,7.437337229285442,6.571237411871935,204.6825302690226,3.2464598633903616,2,Holding Period Complete,103211.8001384798,DIVISLAB.NS,Divi's Laboratories,2
2025-05-26 00:00:00+05:30,2025-05-28 00:00:00+05:30,6562.617872412841,6605.92041015625,6667.6396484375,13.379333891142654,6.7653410429348355,30.133999460839632,0.45917650618533473,2,Holding Period Complete,103241.93413794064,DIVISLAB.NS,Divi's Laboratories,2
2022-03-24 00:00:00+05:30,2022-03-31 00:00:00+05:30,798.5597638858105,836.3319702148438,849.1823120117188,10.127335727898492,8.916530167913535,36.13731459493257,4.525311220175626,5,Holding Period Complete,100036.13731459493,DRREDDY.NS,Dr. Reddy's Laboratories,5
2022-05-20 00:00:00+05:30,2022-06-01 00:00:00+05:30,773.9397772147149,840.9171752929688,854.83837890625,8.101714739894788,10.579149370599735,65.36254112574615,8.445429870651623,8,Holding Period Complete,100101.49985572069,DRREDDY.NS,Dr. Reddy's Laboratories,5
2022-09-30 00:00:00+05:30,2022-10-10 00:00:00+05:30,837.4779213247668,858.64013671875,866.4129638671875,6.336225055053537,5.817544400168972,19.466097335939644,2.324371406131775,5,Holding Period Complete,100120.96595305663,DRREDDY.NS,Dr. Reddy's Laboratories,5
2023-04-12 00:00:00+05:30,2023-04-20 00:00:00+05:30,926.508010183485,952.3848266601562,963.010009765625,9.337730340366788,4.33158108697222,23.99792363982761,2.590147454318833,5,Holding Period Complete,100144.96387669645,DRREDDY.NS,Dr. Reddy's Laboratories,5
2023-06-15 00:00:00+05:30,2023-06-22 00:00:00+05:30,920.5877357977026,960.4713745117188,963.5294799804688,5.522798032359909,5.37811764308821,38.00257960370669,4.128077979528688,5,Holding Period Complete,100182.96645630016,DRREDDY.NS,Dr. Reddy's Laboratories,5
2023-06-26 00:00:00+05:30,2023-07-04 00:00:00+05:30,970.773032265738,1017.1161499023438,1017.1161499023438,7.826724819088299,6.341466994412495,44.35522845443763,4.569062693358368,5,Holding Period Complete,100227.3216847546,DRREDDY.NS,Dr. Reddy's Laboratories,5
2023-07-27 00:00:00+05:30,2023-08-03 00:00:00+05:30,1070.8371770372237,1118.1451416015625,1119.6368408203125,7.089044587204056,5.997046381667107,45.11898224570003,4.213430688924581,5,Holding Period Complete,100272.4406670003,DRREDDY.NS,Dr. Reddy's Laboratories,5
2023-08-09 00:00:00+05:30,2023-08-17 00:00:00+05:30,1120.4368879945634,1161.837646484375,1161.837646484375,7.220134850082699,3.8901554372473504,39.118483955332614,3.4913598770698826,5,Holding Period Complete,100311.55915095563,DRREDDY.NS,Dr. Reddy's Laboratories,5
2023-11-30 00:00:00+05:30,2023-12-07 00:00:00+05:30,1129.3078001155716,1142.9599609375,1142.9599609375,6.793431701632499,2.128147858332318,11.379893060875347,1.0076874577250547,5,Holding Period Complete,100322.9390440165,DRREDDY.NS,Dr. Reddy's Laboratories,5
2024-01-31 00:00:00+05:30,2024-02-07 00:00:00+05:30,1147.2965905135763,1220.9307861328125,1220.9307861328125,5.842726183193531,8.90578694748377,71.26596824258976,6.2116429903002,5,Holding Period Complete,100394.20501225909,DRREDDY.NS,Dr. Reddy's Laboratories,5
2024-02-12 00:00:00+05:30,2024-02-19 00:00:00+05:30,1230.8587216528863,1267.8338623046875,1267.8338623046875,8.38168144097714,5.294994113327643,34.476448067843634,2.8010077404778153,5,Holding Period Complete,100428.68146032693,DRREDDY.NS,Dr. Reddy's Laboratories,5
2024-06-28 00:00:00+05:30,2024-07-05 00:00:00+05:30,1235.0174977753095,1288.15380859375,1288.15380859375,5.028008101297436,8.45968738491797,50.61313951207145,4.098171856126985,5,Holding Period Complete,100479.294599839,DRREDDY.NS,Dr. Reddy's Laboratories,5
2024-07-23 00:00:00+05:30,2024-07-30 00:00:00+05:30,1334.933735439531,1352.2537841796875,1367.0599365234375,5.685569900194384,0.7313383108264658,14.63286122053739,1.0961488823053434,5,Holding Period Complete,100493.92746105955,DRREDDY.NS,Dr. Reddy's Laboratories,5
2024-12-19 00:00:00+05:30,2024-12-30 00:00:00+05:30,1263.635898963164,1368.2225341796875,1380.693359375,6.916159681897298,10.474589712562487,101.95477678338067,8.068366597295661,6,Holding Period Complete,100595.88223784293,DRREDDY.NS,Dr. Reddy's Laboratories,5
2025-06-05 00:00:00+05:30,2025-06-12 00:00:00+05:30,1256.23278296515,1354.1119384765625,1354.1119384765625,5.596470778496643,9.17320297106147,95.26881078997089,7.583690863814514,5,Holding Period Complete,100691.1510486329,DRREDDY.NS,Dr. Reddy's Laboratories,5
2022-05-17 00:00:00+05:30,2022-05-20 00:00:00+05:30,2494.421218049912,2597.694091796875,2597.694091796875,6.04114034511373,14.618307207059694,98.1807584371161,3.936013602140212,3,Holding Period Complete,100098.18075843711,EICHERMOT.NS,Eicher Motors,3
2022-07-11 00:00:00+05:30,2022-07-14 00:00:00+05:30,2789.6571551720285,2834.9384765625,2846.738037109375,6.970819608796878,5.752683750614398,39.65672575873695,1.4215627065574463,3,Holding Period Complete,100137.83748419584,EICHERMOT.NS,Eicher Motors,3
2022-07-22 00:00:00+05:30,2022-07-27 00:00:00+05:30,2952.4569754396707,2933.078369140625,2961.186767578125,7.367986551575516,3.0329567001156668,-25.26414164362601,-0.8556988926100694,3,Holding Period Complete,100112.57334255222,EICHERMOT.NS,Eicher Motors,3
2022-08-12 00:00:00+05:30,2022-08-18 00:00:00+05:30,3023.6755046516123,3294.4638671875,3294.4638671875,5.812510916186355,10.033909278715353,264.4702231640486,8.746647011466294,3,Holding Period Complete,100377.04356571627,EICHERMOT.NS,Eicher Motors,3
2022-08-23 00:00:00+05:30,2022-08-26 00:00:00+05:30,3223.724614931517,3240.093994140625,3362.11279296875,12.888667662733496,6.327165043702422,9.905560600035905,0.3072706816877512,3,Holding Period Complete,100386.9491263163,EICHERMOT.NS,Eicher Motors,3
2022-09-15 00:00:00+05:30,2022-09-20 00:00:00+05:30,3431.548275977585,3584.32568359375,3584.32568359375,6.1745178702853725,8.831946339988425,145.76153365659363,4.2476900201868455,3,Holding Period Complete,100532.7106599729,EICHERMOT.NS,Eicher Motors,3
2023-04-13 00:00:00+05:30,2023-04-19 00:00:00+05:30,3024.6412715235333,3176.839111328125,3176.839111328125,11.349645065412659,11.55535406987874,145.99635942174004,4.826898343161225,3,Holding Period Complete,100678.70701939464,EICHERMOT.NS,Eicher Motors,3
2023-05-12 00:00:00+05:30,2023-05-17 00:00:00+05:30,3394.4645680549183,3504.36376953125,3533.09375,11.11673066450595,8.374269756450209,103.00037313874549,3.0343628891600516,3,Holding Period Complete,100781.70739253338,EICHERMOT.NS,Eicher Motors,3
2023-05-18 00:00:00+05:30,2023-05-23 00:00:00+05:30,3448.062325873563,3478.14453125,3478.14453125,7.092801709026024,6.496357971192383,23.15599851931327,0.6715655440899468,3,Holding Period Complete,100804.8633910527,EICHERMOT.NS,Eicher Motors,3
2023-11-13 00:00:00+05:30,2023-11-17 00:00:00+05:30,3501.3028588175457,3774.006103515625,3774.006103515625,8.569980010583771,15.786481927566454,265.42793573574613,7.580833376561605,3,Holding Period Complete,101070.29132678844,EICHERMOT.NS,Eicher Motors,3
2023-12-04 00:00:00+05:30,2023-12-07 00:00:00+05:30,3823.508540760536,3994.375244140625,4038.800537109375,8.15072573497433,6.708748925148601,163.04881959518772,4.2643770206606,3,Holding Period Complete,101233.34014638363,EICHERMOT.NS,Eicher Motors,3
2024-03-28 00:00:00+05:30,2024-04-03 00:00:00+05:30,3799.8311937949784,3841.278564453125,3853.4345703125,7.595927715027338,6.338353389022516,33.806260899898504,0.8896779666187069,3,Holding Period Complete,101267.14640728354,EICHERMOT.NS,Eicher Motors,3
2024-04-08 00:00:00+05:30,2024-04-12 00:00:00+05:30,3916.850733334178,4200.6357421875,4213.18212890625,7.318287011411871,9.925133652941458,275.6675223778002,7.037988964750289,3,Holding Period Complete,101542.81392966134,EICHERMOT.NS,Eicher Motors,3
2025-01-02 00:00:00+05:30,2025-01-07 00:00:00+05:30,4804.94636104406,5111.02734375,5242.76953125,11.922659119939729,9.352623207061995,296.16500900114613,6.1637526571013135,3,Holding Period Complete,101838.97893866248,EICHERMOT.NS,Eicher Motors,3
2025-02-03 00:00:00+05:30,2025-02-06 00:00:00+05:30,5337.688473197018,5273.619140625,5380.33544921875,10.368307934341862,2.6064562318734836,-74.68064018583965,-1.3991194982780544,3,Holding Period Complete,101764.29829847664,EICHERMOT.NS,Eicher Motors,3
2025-04-16 00:00:00+05:30,2025-04-22 00:00:00+05:30,5468.097410870303,5709.96142578125,5736.1220703125,5.007752108626266,7.526287802810745,230.68595607429538,4.218760909703315,3,Holding Period Complete,101994.98425455093,EICHERMOT.NS,Eicher Motors,3
2025-06-26 00:00:00+05:30,2025-07-01 00:00:00+05:30,5441.443093284995,5642.33837890625,5642.33837890625,5.568618364824117,7.011792819107288,189.81150414906418,3.4882567160042677,3,Holding Period Complete,102184.7957587,EICHERMOT.NS,Eicher Motors,3
2025-08-18 00:00:00+05:30,2025-08-21 00:00:00+05:30,5825.5,5975.0,5975.0,6.946454413892909,5.416372618207481,137.6995,2.3637370182816926,3,Holding Period Complete,102322.4952587,EICHERMOT.NS,Eicher Motors,3
2025-08-25 00:00:00+05:30,2025-08-28 00:00:00+05:30,5880.0,6133.0,6151.0,5.783153805403496,7.323475369673638,240.987,4.098418367346938,3,Holding Period Complete,102563.4822587,EICHERMOT.NS,Eicher Motors,3
2025-09-04 00:00:00+05:30,2025-09-09 00:00:00+05:30,6411.5,6874.5,6874.5,7.531380753138076,11.76231507072021,449.714,7.0141776495359895,3,Holding Period Complete,103013.1962587,EICHERMOT.NS,Eicher Motors,3
2022-04-08 00:00:00+05:30,2022-04-12 00:00:00+05:30,1642.7765389892616,1720.700439453125,1784.069091796875,11.325866650469006,8.117251255726,74.56042348542105,4.538683242414411,2,Holding Period Complete,100074.56042348543,GRASIM.NS,Grasim Industries,2
2022-07-22 00:00:00+05:30,2022-07-26 00:00:00+05:30,1428.2157096097303,1484.8209228515625,1484.8209228515625,9.343442299836125,9.767749398240976,53.6921766093709,3.75938846268836,2,Holding Period Complete,100128.2526000948,GRASIM.NS,Grasim Industries,2
2022-07-27 00:00:00+05:30,2022-07-29 00:00:00+05:30,1482.9586417067703,1541.818115234375,1541.818115234375,10.556416336741755,12.501782533337716,55.834696770663534,3.76508792628243,2,Holding Period Complete,100184.08729686546,GRASIM.NS,Grasim Industries,2
2022-12-02 00:00:00+05:30,2022-12-06 00:00:00+05:30,1756.046321941448,1795.4246826171875,1795.4246826171875,6.483887563018017,7.433665835939718,35.82688967118085,2.040201857065558,2,Holding Period Complete,100219.91418653664,GRASIM.NS,Grasim Industries,2
2023-05-08 00:00:00+05:30,2023-05-10 00:00:00+05:30,1722.8133956421148,1744.6409912109375,1744.6409912109375,7.003824341168823,5.19014687510442,18.36014118196969,1.06570689712606,2,Holding Period Complete,100238.27432771861,GRASIM.NS,Grasim Industries,2
2023-09-13 00:00:00+05:30,2023-09-15 00:00:00+05:30,1834.551511647444,1950.4189453125,1950.4189453125,6.993601540425333,8.906985109004578,112.08246320809613,6.109529358891922,2,Holding Period Complete,100350.3567909267,GRASIM.NS,Grasim Industries,2
2024-02-20 00:00:00+05:30,2024-02-22 00:00:00+05:30,2145.0239563818627,2184.825439453125,2184.825439453125,6.110839530413294,6.994588066630428,35.47163367542729,1.6536707466549405,2,Holding Period Complete,100385.82842460212,GRASIM.NS,Grasim Industries,2
2024-03-28 00:00:00+05:30,2024-04-02 00:00:00+05:30,2193.560131248665,2289.143798828125,2289.143798828125,6.430594952726447,4.9701770346037755,91.10096364938308,4.153109930819386,2,Holding Period Complete,100476.9293882515,GRASIM.NS,Grasim Industries,2
2024-04-23 00:00:00+05:30,2024-04-25 00:00:00+05:30,2261.4510752934166,2349.8388671875,2349.8388671875,5.926109628543048,2.8744530518685,83.7765019516025,3.7045462918419645,2,Holding Period Complete,100560.70589020311,GRASIM.NS,Grasim Industries,2
2024-05-02 00:00:00+05:30,2024-05-06 00:00:00+05:30,2383.1892167591086,2435.05029296875,2462.891845703125,8.667166294796827,7.925133851860508,47.042836699913536,1.9739446775395761,2,Holding Period Complete,100607.74872690302,GRASIM.NS,Grasim Industries,2
2024-06-14 00:00:00+05:30,2024-06-19 00:00:00+05:30,2431.774890128319,2428.946044921875,2439.268798828125,6.6896929259827,8.453732249206215,-7.689566141494124,-0.31621208742262996,2,Holding Period Complete,100600.05916076154,GRASIM.NS,Grasim Industries,2
2024-06-21 00:00:00+05:30,2024-06-25 00:00:00+05:30,2432.370554819096,2498.2265625,2498.2265625,5.628014842398286,2.8670002834871737,60.92541056358489,2.5047750410757676,2,Holding Period Complete,100660.98457132513,GRASIM.NS,Grasim Industries,2
2024-06-27 00:00:00+05:30,2024-07-01 00:00:00+05:30,2533.2642976745738,2706.11865234375,2706.11865234375,7.650565561698191,10.326962808529215,167.61497171915792,6.616560769952868,2,Holding Period Complete,100828.59954304429,GRASIM.NS,Grasim Industries,2
2024-12-02 00:00:00+05:30,2024-12-04 00:00:00+05:30,2582.355806233261,2707.450927734375,2707.450927734375,6.7196297856431455,8.338822867397834,119.8053147671465,4.639380618192187,2,Holding Period Complete,100948.40485781143,GRASIM.NS,Grasim Industries,2
2025-03-25 00:00:00+05:30,2025-03-27 00:00:00+05:30,2510.866003950604,2609.208251953125,2609.208251953125,7.781203638588975,9.16253765597487,93.22217374661732,3.7127498480580514,2,Holding Period Complete,101041.62703155805,GRASIM.NS,Grasim Industries,2
2025-04-17 00:00:00+05:30,2025-04-22 00:00:00+05:30,2677.160810447724,2739.434326171875,2746.9072265625,5.410457797748074,3.676604904215735,56.85692058753131,2.1237768148123553,2,Holding Period Complete,101098.48395214557,GRASIM.NS,Grasim Industries,2
2022-03-17 00:00:00+05:30,2022-04-12 00:00:00+05:30,1032.201230024412,980.5911685231914,1036.23193359375,5.018859041867987,-3.130059617024577,-53.62285389976829,-5.195000000000008,17,Stop Loss,99946.37714610023,HCLTECH.NS,HCL Technologies,30
2022-10-13 00:00:00+05:30,2022-12-01 00:00:00+05:30,863.831534173924,1019.3212103252303,1022.88525390625,6.657245466760334,4.013567295741911,153.60652340680716,17.782,33,Take Profit,100099.98366950704,HCLTECH.NS,HCL Technologies,30
2023-01-16 00:00:00+05:30,2023-02-17 00:00:00+05:30,970.8139186006504,1007.7540893554688,1044.129638671875,5.219121847810856,-3.193288101090077,34.96160274686226,3.6012671508929928,23,ROC Reversal,100134.9452722539,HCLTECH.NS,HCL Technologies,30
2023-05-31 00:00:00+05:30,2023-07-10 00:00:00+05:30,1045.8079156418112,1038.787109375,1103.728759765625,6.565547720485773,-3.4888196769874362,-9.105401291827988,-0.8706571403449375,27,ROC Reversal,100125.83987096207,HCLTECH.NS,HCL Technologies,30
2023-08-11 00:00:00+05:30,2023-09-28 00:00:00+05:30,1075.515504519238,1157.1365966796875,1215.9298095703125,6.152846357750494,-2.615180884791377,79.38844005925058,7.3814314833831896,32,Holding Period Complete,100205.22831102132,HCLTECH.NS,HCL Technologies,30
2023-11-30 00:00:00+05:30,2024-01-03 00:00:00+05:30,1250.78711992732,1352.4248046875,1415.0252685546875,5.032703935308154,-3.3964930661945134,99.03447283556521,7.9177720379243945,23,ROC Reversal,100304.26278385689,HCLTECH.NS,HCL Technologies,30
2024-01-12 00:00:00+05:30,2024-03-05 00:00:00+05:30,1409.5695558725974,1534.998291015625,1598.5555419921875,5.095160674144175,-2.6277041383380224,122.48416729613933,8.689473093813751,35,Holding Period Complete,100426.74695115302,HCLTECH.NS,HCL Technologies,30
2024-07-04 00:00:00+05:30,2024-08-29 00:00:00+05:30,1426.5438677337854,1683.3217639258667,1695.7926025390625,5.466074046320591,7.7299229136416265,253.66803056042158,17.78199999999999,38,Take Profit,100680.41498171345,HCLTECH.NS,HCL Technologies,30
2024-08-30 00:00:00+05:30,2024-09-19 00:00:00+05:30,1686.451368367011,1680.933837890625,1755.7119140625,5.095163684379374,-3.0186174652002724,-8.884915682643538,-0.5268409068473046,14,ROC Reversal,100671.5300660308,HCLTECH.NS,HCL Technologies,30
