Date,Action,Ticker,Reason,Price,Shares,Value,RS,Rank,Return %
2023-07-31 00:00:00+05:30,BUY,SUNPHARMA.NS,Rebalance,1122.8397216796875,19,21333.954711914062,11.111080241227992,4.0,
2023-07-31 00:00:00+05:30,BUY,TATAMOTORS.NS,Rebalance,636.8424072265625,34,21652.641845703125,9.395422472452006,5.0,
2023-08-14 00:00:00+05:30,SELL,SUNPHARMA.NS,Rebalance,1113.854248046875,19,21163.230712890625,,,-0.8002454365767251
2023-08-14 00:00:00+05:30,SELL,TATAMOTORS.NS,Rebalance,600.320068359375,34,20410.88232421875,,,-5.734909995432252
2023-08-14 00:00:00+05:30,BUY,LT.NS,Rebalance,2614.767578125,10,26147.67578125,8.719076478115568,4.0,
2023-08-29 00:00:00+05:30,SELL,NTPC.NS,Rebalance,210.07066345214844,106,22267.490325927734,,,2.676311508164111
2023-08-29 00:00:00+05:30,SELL,DRREDDY.NS,Rebalance,1130.848876953125,19,21486.128662109375,,,1.4777172515802093
2023-08-29 00:00:00+05:30,SELL,LT.NS,Rebalance,2672.81591796875,10,26728.1591796875,,,2.220019107219287
2023-08-29 00:00:00+05:30,BUY,TECHM.NS,Rebalance,1132.610107421875,24,27182.642578125,7.395787504003465,1.0,
2023-08-29 00:00:00+05:30,BUY,ADANIPORTS.NS,Rebalance,816.0614013671875,33,26930.026245117188,5.875173982724189,2.0,
2023-08-29 00:00:00+05:30,BUY,MandM.NS,Rebalance,1537.15478515625,17,26131.63134765625,5.805999943872045,3.0,
2023-09-12 00:00:00+05:30,SELL,CIPLA.NS,Rebalance,1218.8187255859375,18,21938.737060546875,,,5.514892411842069
2023-09-12 00:00:00+05:30,SELL,TECHM.NS,Rebalance,1196.8985595703125,24,28725.5654296875,,,5.676132653872858
2023-09-12 00:00:00+05:30,SELL,ADANIPORTS.NS,Rebalance,850.9412841796875,33,28081.062377929688,,,4.27417382491857
2023-09-12 00:00:00+05:30,SELL,MandM.NS,Rebalance,1534.298828125,17,26083.080078125,,,-0.18579501939745743
2023-09-12 00:00:00+05:30,BUY,COALINDIA.NS,Rebalance,234.1682281494141,95,22245.98167419434,17.782703027040508,1.0,
2023-09-12 00:00:00+05:30,BUY,MARUTI.NS,Rebalance,10293.90234375,2,20587.8046875,12.67961495287501,2.0,
2023-09-12 00:00:00+05:30,BUY,LT.NS,Rebalance,2894.145751953125,7,20259.020263671875,10.684627427897885,3.0,
2023-09-12 00:00:00+05:30,BUY,NTPC.NS,Rebalance,223.3722991943359,100,22337.22991943359,10.375591031476677,4.0,
2023-09-12 00:00:00+05:30,BUY,HCLTECH.NS,Rebalance,1194.8721923828125,18,21507.699462890625,9.51322720777544,5.0,
2023-10-12 00:00:00+05:30,SELL,MARUTI.NS,Rebalance,10369.66015625,2,20739.3203125,,,0.7359484282070811
2023-10-12 00:00:00+05:30,SELL,LT.NS,Rebalance,3029.4599609375,7,21206.2197265625,,,4.675445557400062
2023-10-12 00:00:00+05:30,SELL,NTPC.NS,Rebalance,229.54806518554688,100,22954.806518554688,,,2.7647859709936524
2023-10-12 00:00:00+05:30,SELL,HCLTECH.NS,Rebalance,1140.225341796875,18,20524.05615234375,,,-4.573447347281622
2023-10-12 00:00:00+05:30,BUY,BAJFINANCE.NS,Rebalance,793.6146850585938,36,28570.128662109375,7.845190948012274,2.0,
2023-10-12 00:00:00+05:30,BUY,GRASIM.NS,Rebalance,1979.039794921875,14,27706.55712890625,6.993776232369478,3.0,
2023-10-12 00:00:00+05:30,BUY,BHARTIARTL.NS,Rebalance,937.2479248046876,30,28117.43774414063,6.73291911305557,4.0,
2023-10-16 00:00:00+05:30,SELL,COALINDIA.NS,Take Profit,269.8448486328125,95,25635.260620117188,,,15.235465872267898
2023-10-26 00:00:00+05:30,SELL,BAJFINANCE.NS,Stop Loss,734.9425048828125,36,26457.93017578125,,,-7.393031061597529
2023-10-26 00:00:00+05:30,SELL,GRASIM.NS,Stop Loss,1828.5208740234375,14,25599.292236328125,,,-7.605654079552221
2023-10-27 00:00:00+05:30,SELL,BHARTIARTL.NS,Rebalance,901.9907836914062,30,27059.723510742188,,,-3.761773185107726
2023-10-27 00:00:00+05:30,BUY,COALINDIA.NS,Rebalance,271.5314025878906,81,21994.04360961914,7.683084605413962,1.0,
2023-10-27 00:00:00+05:30,BUY,BAJAJ-AUTO.NS,Rebalance,5198.4794921875,4,20793.91796875,6.767396093570742,2.0,
2023-10-27 00:00:00+05:30,BUY,NESTLEIND.NS,Rebalance,1162.3006591796875,19,22083.712524414062,5.1761919405878825,3.0,
2023-10-27 00:00:00+05:30,BUY,TATAMOTORS.NS,Rebalance,633.6300048828125,34,21543.420166015625,3.3701409737573678,4.0,
2023-10-27 00:00:00+05:30,BUY,HCLTECH.NS,Rebalance,1193.4072265625,18,21481.330078125,1.564303905695258,5.0,
2023-11-10 00:00:00+05:30,SELL,COALINDIA.NS,Rebalance,279.70452880859375,81,22656.066833496094,,,3.0100114177613793
2023-11-10 00:00:00+05:30,SELL,BAJAJ-AUTO.NS,Rebalance,5216.376953125,4,20865.5078125,,,0.3442826111826945
2023-11-10 00:00:00+05:30,SELL,NESTLEIND.NS,Rebalance,1172.9537353515625,19,22286.120971679688,,,0.9165508156378042
2023-11-10 00:00:00+05:30,SELL,TATAMOTORS.NS,Rebalance,643.5142211914062,34,21879.483520507812,,,1.5599350145076856
2023-11-10 00:00:00+05:30,SELL,HCLTECH.NS,Rebalance,1180.9434814453125,18,21256.982666015625,,,-1.0443832448617036
2023-11-10 00:00:00+05:30,BUY,IOC.NS,Rebalance,92.12242126464844,242,22293.625946044922,14.12525539472775,1.0,
2023-11-10 00:00:00+05:30,BUY,BPCL.NS,Rebalance,171.64390563964844,129,22142.06382751465,10.137640045696598,2.0,
2023-11-10 00:00:00+05:30,BUY,CIPLA.NS,Rebalance,1219.113525390625,18,21944.04345703125,7.099051666746738,3.0,
2023-11-10 00:00:00+05:30,BUY,ONGC.NS,Rebalance,177.0902862548828,125,22136.28578186035,6.207631366613977,4.0,
2023-11-10 00:00:00+05:30,BUY,APOLLOHOSP.NS,Rebalance,5251.490234375,4,21005.9609375,5.70001919396926,5.0,
2023-11-28 00:00:00+05:30,SELL,CIPLA.NS,Rebalance,1172.12255859375,18,21098.2060546875,,,-3.854519355104217
2023-11-28 00:00:00+05:30,SELL,ONGC.NS,Rebalance,180.57546997070312,125,22571.93374633789,,,1.9680264736848136
2023-11-28 00:00:00+05:30,SELL,APOLLOHOSP.NS,Rebalance,5339.337890625,4,21357.3515625,,,1.6728138552933078
2023-11-28 00:00:00+05:30,BUY,COALINDIA.NS,Rebalance,309.31256103515625,93,28766.06817626953,13.914102784128785,3.0,
2023-11-28 00:00:00+05:30,BUY,HINDALCO.NS,Rebalance,508.9288940429687,56,28500.018066406246,13.032988945846224,4.0,
2023-12-04 00:00:00+05:30,SELL,IOC.NS,Take Profit,108.89330291748048,242,26352.179306030277,,,18.204994422207825
2023-12-04 00:00:00+05:30,SELL,BPCL.NS,Take Profit,206.2587432861328,129,26607.377883911133,,,20.166656961975242
2023-12-12 00:00:00+05:30,SELL,COALINDIA.NS,Rebalance,314.3328552246094,93,29232.955535888672,,,1.6230489226341256
2023-12-12 00:00:00+05:30,SELL,HINDALCO.NS,Rebalance,520.6256103515625,56,29155.0341796875,,,2.2983006949505715
2023-12-12 00:00:00+05:30,BUY,ADANIENT.NS,Rebalance,2855.0380859375,8,22840.3046875,29.592750753975444,1.0,
2023-12-12 00:00:00+05:30,BUY,ADANIPORTS.NS,Rebalance,1032.4754638671875,23,23746.935668945312,28.858524108986565,2.0,
2023-12-12 00:00:00+05:30,BUY,BPCL.NS,Rebalance,209.4739990234375,115,24089.509887695312,22.03986983564105,3.0,
2023-12-12 00:00:00+05:30,BUY,IOC.NS,Rebalance,110.4435577392578,218,24076.6955871582,19.88781473945042,4.0,
2023-12-12 00:00:00+05:30,BUY,NTPC.NS,Rebalance,271.863037109375,88,23923.947265625,16.74560962648489,5.0,
2023-12-27 00:00:00+05:30,SELL,ADANIENT.NS,Rebalance,2840.75146484375,8,22726.01171875,,,-0.5004003681813844
2023-12-27 00:00:00+05:30,SELL,BPCL.NS,Rebalance,212.8205413818359,115,24474.36225891113,,,1.597593197246391
2023-12-27 00:00:00+05:30,SELL,IOC.NS,Rebalance,118.94644165039062,218,25930.324279785156,,,7.698850059871286
2023-12-27 00:00:00+05:30,BUY,ULTRACEMCO.NS,Rebalance,10309.2275390625,3,30927.6826171875,19.59088971919166,2.0,
2023-12-27 00:00:00+05:30,BUY,WIPRO.NS,Rebalance,225.9513702392578,137,30955.33772277832,18.672046570123214,4.0,
2024-01-10 00:00:00+05:30,SELL,ADANIPORTS.NS,Take Profit,1203.3077392578125,23,27676.078002929688,,,16.545892020597208
2024-01-10 00:00:00+05:30,SELL,NTPC.NS,Rebalance,300.5938720703125,88,26452.2607421875,,,10.568128446743795
2024-01-10 00:00:00+05:30,SELL,ULTRACEMCO.NS,Rebalance,9657.3515625,3,28972.0546875,,,-6.323228138019934
2024-01-10 00:00:00+05:30,SELL,WIPRO.NS,Rebalance,217.6272125244141,137,29814.92811584473,,,-3.684048344574918
2024-01-10 00:00:00+05:30,BUY,ADANIPORTS.NS,Rebalance,1203.3077392578125,20,24066.15478515625,16.545892020597208,1.0,
2024-01-10 00:00:00+05:30,BUY,TATAMOTORS.NS,Rebalance,799.0924072265625,31,24771.864624023438,13.006707985752813,2.0,
2024-01-10 00:00:00+05:30,BUY,BAJAJ-AUTO.NS,Rebalance,6823.93896484375,3,20471.81689453125,12.784214598358831,3.0,
2024-01-10 00:00:00+05:30,BUY,IOC.NS,Rebalance,122.65765380859376,205,25144.819030761722,11.059129495060077,4.0,
2024-01-10 00:00:00+05:30,BUY,CIPLA.NS,Rebalance,1306.7056884765625,19,24827.408081054688,10.891410041906454,5.0,
2024-01-24 00:00:00+05:30,SELL,ADANIPORTS.NS,Stop Loss,1110.4102783203125,20,22208.20556640625,,,-7.720174807052947
2024-01-25 00:00:00+05:30,SELL,TATAMOTORS.NS,Rebalance,802.4530029296875,31,24876.043090820312,,,0.42055157485336836
2024-01-25 00:00:00+05:30,SELL,CIPLA.NS,Rebalance,1346.47119140625,19,25582.95263671875,,,3.043187404812522
2024-01-25 00:00:00+05:30,BUY,ONGC.NS,Rebalance,217.91026306152344,147,32032.808670043945,13.865239886174347,1.0,
2024-01-25 00:00:00+05:30,BUY,BHARTIARTL.NS,Rebalance,1144.550048828125,28,32047.4013671875,13.645716147456529,2.0,
2024-02-02 00:00:00+05:30,SELL,IOC.NS,Take Profit,153.05194091796875,205,31375.647888183594,,,24.779772126413746
2024-02-06 00:00:00+05:30,SELL,ONGC.NS,Take Profit,253.5225830078125,147,37267.81970214844,,,16.34265382729335
2024-02-09 00:00:00+05:30,SELL,BAJAJ-AUTO.NS,Rebalance,7531.2197265625,3,22593.6591796875,,,10.364699411331046
2024-02-09 00:00:00+05:30,SELL,BHARTIARTL.NS,Rebalance,1104.8056640625,28,30934.55859375,,,-3.472489892977441
2024-02-09 00:00:00+05:30,BUY,IOC.NS,Rebalance,171.46702575683594,159,27263.257095336914,39.793172649795494,1.0,
2024-02-09 00:00:00+05:30,BUY,BPCL.NS,Rebalance,287.5206604003906,95,27314.46273803711,36.13295069884353,2.0,
2024-02-09 00:00:00+05:30,BUY,ONGC.NS,Rebalance,249.10012817382812,109,27151.913970947266,26.143331977503948,3.0,
2024-02-09 00:00:00+05:30,BUY,COALINDIA.NS,Rebalance,412.6580200195313,66,27235.429321289066,19.408463532364557,4.0,
2024-02-09 00:00:00+05:30,BUY,SBIN.NS,Rebalance,699.247802734375,39,27270.664306640625,16.6465628722371,5.0,
2024-02-23 00:00:00+05:30,SELL,COALINDIA.NS,Rebalance,406.1574096679687,66,26806.389038085934,,,-1.575302074888775
2024-02-28 00:00:00+05:30,SELL,IOC.NS,Stop Loss,157.27989196777344,159,25007.502822875977,,,-8.273972051735374
2024-03-11 00:00:00+05:30,SELL,BPCL.NS,Rebalance,293.1840515136719,95,27852.484893798828,,,1.969733620323013
2024-03-11 00:00:00+05:30,SELL,ONGC.NS,Rebalance,258.83905029296875,109,28213.456481933594,,,3.9096415527914012
2024-03-11 00:00:00+05:30,SELL,SBIN.NS,Rebalance,745.9607543945312,39,29092.46942138672,,,6.680457411162036
2024-03-11 00:00:00+05:30,BUY,MandM.NS,Rebalance,1865.5919189453125,14,26118.286865234375,15.060125085836246,1.0,
2024-03-11 00:00:00+05:30,BUY,TATAMOTORS.NS,Rebalance,1016.1011352539062,27,27434.73065185547,12.349722520267632,2.0,
2024-03-11 00:00:00+05:30,BUY,BAJAJ-AUTO.NS,Rebalance,8377.2763671875,3,25131.8291015625,11.233992252821556,3.0,
2024-03-11 00:00:00+05:30,BUY,LT.NS,Rebalance,3578.827880859375,7,25051.795166015625,9.50655307891955,4.0,
2024-03-11 00:00:00+05:30,BUY,TATASTEEL.NS,Rebalance,146.991455078125,186,27340.41064453125,8.59871907778651,5.0,
2024-03-14 00:00:00+05:30,SELL,TATASTEEL.NS,Stop Loss,136.45443725585938,186,25380.525329589844,,,-7.168456028049569
2024-03-15 00:00:00+05:30,SELL,TATAMOTORS.NS,Stop Loss,934.9019775390624,27,25242.353393554684,,,-7.99124761282287
2024-03-26 00:00:00+05:30,SELL,MandM.NS,Rebalance,1835.6534423828125,14,25699.148193359375,,,-1.6047709179307188
2024-03-26 00:00:00+05:30,BUY,HDFCLIFE.NS,Rebalance,623.0531616210938,53,33021.81756591797,7.955926760764761,2.0,
2024-03-26 00:00:00+05:30,BUY,HINDALCO.NS,Rebalance,551.4219970703125,60,33085.31982421875,7.774691020765943,3.0,
2024-04-10 00:00:00+05:30,SELL,BAJAJ-AUTO.NS,Rebalance,8712.1494140625,3,26136.4482421875,,,3.9973976289793436
2024-04-10 00:00:00+05:30,SELL,LT.NS,Rebalance,3689.516845703125,7,25826.617919921875,,,3.0928831597559405
2024-04-10 00:00:00+05:30,SELL,HDFCLIFE.NS,Rebalance,617.686279296875,53,32737.372802734375,,,-0.8613843336024333
2024-04-10 00:00:00+05:30,BUY,EICHERMOT.NS,Rebalance,4213.18212890625,8,33705.45703125,14.038423452544007,1.0,
2024-04-10 00:00:00+05:30,BUY,BAJFINANCE.NS,Rebalance,715.9743041992188,47,33650.79229736328,12.380029129367596,3.0,
2024-04-25 00:00:00+05:30,SELL,HINDALCO.NS,Take Profit,638.4313354492188,60,38305.880126953125,,,15.77908368566798
2024-04-26 00:00:00+05:30,SELL,BAJFINANCE.NS,Rebalance,666.555908203125,47,31328.127685546875,,,-6.90225832215665
2024-04-26 00:00:00+05:30,BUY,DIVISLAB.NS,Rebalance,3973.755615234375,8,31790.044921875,18.44147162982901,1.0,
2024-04-26 00:00:00+05:30,BUY,HINDALCO.NS,Rebalance,640.8990478515625,54,34608.548583984375,16.226601632985034,3.0,
2024-04-26 00:00:00+05:30,BUY,MandM.NS,Rebalance,2013.8564453125,17,34235.5595703125,9.707878339953263,4.0,
2024-05-13 00:00:00+05:30,SELL,DIVISLAB.NS,Rebalance,3870.017333984375,8,30960.138671875,,,-2.6105853327339417
2024-05-13 00:00:00+05:30,SELL,HINDALCO.NS,Rebalance,625.303466796875,54,33766.38720703125,,,-2.4333912036485916
2024-05-13 00:00:00+05:30,BUY,DABUR.NS,Rebalance,539.6717529296875,64,34538.9921875,8.691355626866562,1.0,
2024-05-16 00:00:00+05:30,SELL,MandM.NS,Take Profit,2335.74462890625,17,39707.65869140625,,,15.983670749868223
2024-05-28 00:00:00+05:30,SELL,EICHERMOT.NS,Rebalance,4658.26611328125,8,37266.12890625,,,10.56408127532205
2024-05-28 00:00:00+05:30,BUY,MandM.NS,Rebalance,2514.046142578125,14,35196.64599609375,24.83740578579364,1.0,
2024-05-28 00:00:00+05:30,BUY,BRITANNIA.NS,Rebalance,5116.04052734375,7,35812.28369140625,9.37619461301689,3.0,
2024-05-28 00:00:00+05:30,BUY,DIVISLAB.NS,Rebalance,4345.5205078125,8,34764.1640625,9.355504680581571,4.0,
2024-06-11 00:00:00+05:30,SELL,BRITANNIA.NS,Rebalance,5376.39501953125,7,37634.76513671875,,,5.088984162576135
2024-06-11 00:00:00+05:30,BUY,ULTRACEMCO.NS,Rebalance,10800.630859375,3,32401.892578125,14.4694505141468,2.0,
2024-06-18 00:00:00+05:30,SELL,MandM.NS,Take Profit,2916.935546875,14,40837.09765625,,,16.025537378710027
2024-06-26 00:00:00+05:30,SELL,DABUR.NS,Rebalance,590.230712890625,64,37774.765625,,,9.368465124674536
2024-06-26 00:00:00+05:30,SELL,DIVISLAB.NS,Rebalance,4497.1455078125,8,35977.1640625,,,3.4892252775566077
2024-06-26 00:00:00+05:30,BUY,MandM.NS,Rebalance,2808.21142578125,13,36506.74853515625,11.700870490048441,1.0,
2024-06-26 00:00:00+05:30,BUY,HDFCBANK.NS,Rebalance,841.49267578125,46,38708.6630859375,11.172819063483582,2.0,
2024-06-26 00:00:00+05:30,BUY,AXISBANK.NS,Rebalance,1283.31201171875,30,38499.3603515625,8.619236227310275,4.0,
2024-07-10 00:00:00+05:30,SELL,ULTRACEMCO.NS,Rebalance,11492.8134765625,3,34478.4404296875,,,6.408723955107512
2024-07-10 00:00:00+05:30,SELL,MandM.NS,Rebalance,2710.225830078125,13,35232.935791015625,,,-3.489252796408134
2024-07-10 00:00:00+05:30,SELL,HDFCBANK.NS,Rebalance,804.202880859375,46,36993.33251953125,,,-4.431386748227463
2024-07-10 00:00:00+05:30,SELL,AXISBANK.NS,Rebalance,1289.5518798828125,30,38686.556396484375,,,0.48623157167409314
2024-07-10 00:00:00+05:30,BUY,GRASIM.NS,Rebalance,2781.304931640625,11,30594.354248046875,14.052258169086942,1.0,
2024-07-10 00:00:00+05:30,BUY,WIPRO.NS,Rebalance,257.49298095703125,119,30641.66473388672,12.498690019911697,2.0,
2024-07-10 00:00:00+05:30,BUY,ICICIBANK.NS,Rebalance,1223.15087890625,25,30578.77197265625,11.178668630147214,3.0,
2024-07-10 00:00:00+05:30,BUY,HDFCLIFE.NS,Rebalance,631.005859375,48,30288.28125,11.055073687421817,4.0,
2024-07-10 00:00:00+05:30,BUY,INFY.NS,Rebalance,1607.082275390625,19,30534.563232421875,10.19556144817923,5.0,
2024-07-25 00:00:00+05:30,SELL,GRASIM.NS,Rebalance,2776.739501953125,11,30544.134521484375,,,-0.16414703887958673
2024-07-25 00:00:00+05:30,SELL,WIPRO.NS,Rebalance,243.69398498535156,119,28999.584213256836,,,-5.358979464369312
2024-07-25 00:00:00+05:30,SELL,ICICIBANK.NS,Rebalance,1178.58154296875,25,29464.53857421875,,,-3.643813425319549
2024-07-25 00:00:00+05:30,BUY,ONGC.NS,Rebalance,317.2195129394531,123,39018.000091552734,25.41548222252426,1.0,
2024-07-25 00:00:00+05:30,BUY,SBILIFE.NS,Rebalance,1692.1793212890625,23,38920.12438964844,16.851608428556425,3.0,
2024-08-05 00:00:00+05:30,SELL,ONGC.NS,Stop Loss,293.0832824707031,123,36049.243743896484,,,-7.608684045031246
2024-08-08 00:00:00+05:30,SELL,INFY.NS,Rebalance,1699.612060546875,19,32292.629150390625,,,5.757625889673836
2024-08-08 00:00:00+05:30,BUY,BPCL.NS,Rebalance,316.6799621582031,121,38318.27542114258,12.63526828429066,1.0,
2024-08-08 00:00:00+05:30,BUY,ITC.NS,Rebalance,478.2502136230469,80,38260.01708984375,9.591309453412112,3.0,
2024-08-23 00:00:00+05:30,SELL,HDFCLIFE.NS,Take Profit,726.9905395507812,48,34895.5458984375,,,15.211377002244062
2024-08-23 00:00:00+05:30,SELL,SBILIFE.NS,Rebalance,1785.9010009765625,23,41075.72302246094,,,5.538519381982816
2024-08-23 00:00:00+05:30,SELL,ITC.NS,Rebalance,488.93170166015625,80,39114.5361328125,,,2.2334518067833926
2024-08-23 00:00:00+05:30,BUY,BAJAJ-AUTO.NS,Rebalance,10149.228515625,3,30447.685546875,12.159617720054275,1.0,
2024-08-23 00:00:00+05:30,BUY,COALINDIA.NS,Rebalance,497.967529296875,80,39837.40234375,10.170380119341905,3.0,
2024-08-23 00:00:00+05:30,BUY,ASIANPAINT.NS,Rebalance,3120.4619140625,12,37445.54296875,8.728542308679748,4.0,
2024-09-05 00:00:00+05:30,SELL,COALINDIA.NS,Stop Loss,459.292724609375,80,36743.41796875,,,-7.76653143270374
2024-09-06 00:00:00+05:30,SELL,BPCL.NS,Rebalance,340.20391845703125,121,41164.67413330078,,,7.428305895488364
2024-09-06 00:00:00+05:30,SELL,ASIANPAINT.NS,Rebalance,3238.2216796875,12,38858.66015625,,,3.7737927546659167
2024-09-06 00:00:00+05:30,BUY,BAJAJFINSV.NS,Rebalance,1856.24560546875,21,38981.15771484375,20.59023884796969,1.0,
2024-09-06 00:00:00+05:30,BUY,HCLTECH.NS,Rebalance,1699.9066162109375,23,39097.85217285156,12.72586643180821,2.0,
2024-09-06 00:00:00+05:30,BUY,TITAN.NS,Rebalance,3684.411865234375,10,36844.11865234375,12.103743357853554,4.0,
2024-09-20 00:00:00+05:30,SELL,HCLTECH.NS,Rebalance,1703.730224609375,23,39185.795166015625,,,0.22493049688577937
2024-09-20 00:00:00+05:30,SELL,TITAN.NS,Rebalance,3785.806640625,10,37858.06640625,,,2.751993509394884
2024-09-20 00:00:00+05:30,BUY,BHARTIARTL.NS,Rebalance,1697.55859375,24,40741.40625,13.605441009829047,3.0,
2024-09-20 00:00:00+05:30,BUY,BAJFINANCE.NS,Rebalance,754.6201782226562,54,40749.48962402344,12.56856457632475,4.0,
2024-09-23 00:00:00+05:30,SELL,BAJAJ-AUTO.NS,Take Profit,12033.9619140625,3,36101.8857421875,,,18.57021344564175
2024-10-07 00:00:00+05:30,SELL,BAJAJFINSV.NS,Rebalance,1878.3848876953125,21,39446.08264160156,,,1.192691428404581
2024-10-07 00:00:00+05:30,SELL,BAJFINANCE.NS,Rebalance,723.46484375,54,39067.1015625,,,-4.1286113692368875
2024-10-07 00:00:00+05:30,BUY,MandM.NS,Rebalance,3035.81005859375,13,39465.53076171875,13.4205476470761,1.0,
2024-10-07 00:00:00+05:30,BUY,HINDALCO.NS,Rebalance,725.9760131835938,55,39928.680725097656,9.623743202426942,2.0,
2024-10-07 00:00:00+05:30,BUY,JSWSTEEL.NS,Rebalance,1016.0140380859376,39,39624.54748535157,9.214194429571396,3.0,
2024-10-21 00:00:00+05:30,SELL,BHARTIARTL.NS,Rebalance,1678.517822265625,24,40284.427734375,,,-1.121656215843065
2024-10-21 00:00:00+05:30,SELL,MandM.NS,Rebalance,2974.30419921875,13,38665.95458984375,,,-2.0260114495928243
2024-10-21 00:00:00+05:30,SELL,JSWSTEEL.NS,Rebalance,978.814208984375,39,38173.754150390625,,,-3.661349913200327
2024-10-21 00:00:00+05:30,BUY,DIVISLAB.NS,Rebalance,5898.1435546875,6,35388.861328125,8.70064222964047,1.0,
2024-10-21 00:00:00+05:30,BUY,HDFCLIFE.NS,Rebalance,743.7940673828125,54,40164.879638671875,4.88679866768194,3.0,
2024-10-21 00:00:00+05:30,BUY,TECHM.NS,Rebalance,1655.80126953125,24,39739.23046875,4.879615551627003,4.0,
2024-10-25 00:00:00+05:30,SELL,HINDALCO.NS,Stop Loss,673.8086547851562,55,37059.476013183594,,,-7.1858239736696055
2024-11-04 00:00:00+05:30,SELL,HDFCLIFE.NS,Rebalance,708.8905639648438,54,38280.09045410156,,,-4.692629983025231
2024-11-04 00:00:00+05:30,SELL,TECHM.NS,Rebalance,1609.0010986328125,24,38616.0263671875,,,-2.8264364667196094
2024-11-04 00:00:00+05:30,BUY,SBIN.NS,Rebalance,813.5149536132812,47,38235.20281982422,7.681824274109052,2.0,
2024-11-04 00:00:00+05:30,BUY,HDFCBANK.NS,Rebalance,847.72412109375,45,38147.58544921875,5.952524894141778,3.0,
2024-11-04 00:00:00+05:30,BUY,EICHERMOT.NS,Rebalance,4769.99951171875,8,38159.99609375,3.511172186031835,4.0,
2024-11-19 00:00:00+05:30,SELL,DIVISLAB.NS,Rebalance,5874.10302734375,6,35244.6181640625,,,-0.4075948155694514
2024-11-19 00:00:00+05:30,SELL,SBIN.NS,Rebalance,787.1934814453125,47,36998.09362792969,,,-3.235524073781332
2024-11-19 00:00:00+05:30,BUY,WIPRO.NS,Rebalance,270.2101745605469,143,38640.0549621582,2.5360461355330295,2.0,
2024-12-04 00:00:00+05:30,SELL,EICHERMOT.NS,Rebalance,4735.64501953125,8,37885.16015625,,,-0.7202200357274505
2024-12-04 00:00:00+05:30,BUY,TCS.NS,Rebalance,4291.2138671875,9,38620.9248046875,9.844488737397933,1.0,
2024-12-18 00:00:00+05:30,SELL,HDFCBANK.NS,Rebalance,895.49853515625,45,40297.43408203125,,,5.635608669582331
2024-12-18 00:00:00+05:30,SELL,TCS.NS,Rebalance,4284.7587890625,9,38562.8291015625,,,-0.15042545826854153
2024-12-18 00:00:00+05:30,BUY,ULTRACEMCO.NS,Rebalance,11689.8515625,3,35069.5546875,9.23344280031055,2.0,
2024-12-18 00:00:00+05:30,BUY,INFY.NS,Rebalance,1951.6895751953125,20,39033.79150390625,8.461438530569106,3.0,
2024-12-18 00:00:00+05:30,BUY,APOLLOHOSP.NS,Rebalance,7217.93896484375,5,36089.69482421875,8.232511079447006,4.0,
2025-01-03 00:00:00+05:30,SELL,WIPRO.NS,Rebalance,283.14373779296875,143,40489.55450439453,,,4.786482690171169
2025-01-03 00:00:00+05:30,SELL,ULTRACEMCO.NS,Rebalance,11711.7626953125,3,35135.2880859375,,,0.18743722018497616
2025-01-03 00:00:00+05:30,SELL,INFY.NS,Rebalance,1911.85009765625,20,38237.001953125,,,-2.041281464296166
2025-01-03 00:00:00+05:30,SELL,APOLLOHOSP.NS,Rebalance,7278.7255859375,5,36393.6279296875,,,0.8421603644727672
2025-01-03 00:00:00+05:30,BUY,DRREDDY.NS,Rebalance,1344.1253662109375,23,30914.883422851562,11.278844025738174,1.0,
2025-01-03 00:00:00+05:30,BUY,EICHERMOT.NS,Rebalance,5242.76953125,5,26213.84765625,10.70866818832943,2.0,
2025-01-03 00:00:00+05:30,BUY,BAJFINANCE.NS,Rebalance,737.1838989257812,42,30961.723754882812,9.899850091332823,3.0,
2025-01-03 00:00:00+05:30,BUY,MARUTI.NS,Rebalance,11806.4638671875,2,23612.927734375,7.227413236069784,4.0,
2025-01-03 00:00:00+05:30,BUY,MandM.NS,Rebalance,3165.121337890625,9,28486.092041015625,5.237900959455076,5.0,
2025-01-15 00:00:00+05:30,SELL,MandM.NS,Stop Loss,2936.65673828125,9,26429.91064453125,,,-7.2181940349128535
2025-01-17 00:00:00+05:30,SELL,DRREDDY.NS,Rebalance,1301.14794921875,23,29926.40283203125,,,-3.1974262276843994
2025-01-17 00:00:00+05:30,SELL,BAJFINANCE.NS,Rebalance,714.776611328125,42,30020.61767578125,,,-3.0395790833614216
2025-01-17 00:00:00+05:30,BUY,SBILIFE.NS,Rebalance,1537.5736083984375,24,36901.7666015625,10.19313845394754,2.0,
2025-01-17 00:00:00+05:30,BUY,ONGC.NS,Rebalance,260.0000305175781,144,37440.00439453125,9.182880354791008,3.0,
2025-01-27 00:00:00+05:30,SELL,SBILIFE.NS,Stop Loss,1421.694091796875,24,34120.658203125,,,-7.536518314870437
2025-01-31 00:00:00+05:30,SELL,EICHERMOT.NS,Rebalance,5127.8095703125,5,25639.0478515625,,,-2.1927334446473528
2025-01-31 00:00:00+05:30,SELL,MARUTI.NS,Rebalance,12178.833984375,2,24357.66796875,,,3.15395127089992
2025-01-31 00:00:00+05:30,SELL,ONGC.NS,Rebalance,256.1376037597656,144,36883.81494140625,,,-1.4855485786380969
