Buy Date,Sell Date,Buy Price,Sell Price,Peak Price,RSI at Buy,Profit/Loss,Return %,Days Held,Exit Reason,Investment After Trade,Ticker,Name,Holding Period
2024-10-22 00:00:00+05:30,2024-10-24 00:00:00+05:30,10064.915782801289,10047.84765625,10325.072265625,24.869385870973232,-37.18088999033981,-0.3694108405146689,2,Holding Period Complete,100362.69581975078,BAJAJ-AUTO.NS,Bajaj Auto,2
2024-11-25 00:00:00+05:30,2024-11-27 00:00:00+05:30,9159.853271667524,8963.1875,9159.853271667524,37.054746324273054,-214.7888124391911,-2.3448935923849077,2,Holding Period Complete,100147.90700731159,BAJAJ-AUTO.NS,Bajaj Auto,2
2024-12-05 00:00:00+05:30,2024-12-09 00:00:00+05:30,8530.308061232525,8853.078125,8874.9736328125,25.637088570552663,305.3866775812427,3.580019330944515,2,Holding Period Complete,100453.29368489284,BAJAJ-AUTO.NS,Bajaj Auto,2
2024-12-30 00:00:00+05:30,2025-01-02 00:00:00+05:30,8521.579029052667,8855.0771484375,8855.0771484375,35.44203956457413,316.12146320734234,3.7096582937221805,2,Holding Period Complete,100769.41514810018,BAJAJ-AUTO.NS,Bajaj Auto,2
2025-01-28 00:00:00+05:30,2025-01-30 00:00:00+05:30,8154.678009455135,8531.576171875,8531.576171875,32.57101183954104,360.2119082385349,4.417242567037946,2,Holding Period Complete,101129.62705633871,BAJAJ-AUTO.NS,Bajaj Auto,2
2025-02-28 00:00:00+05:30,2025-03-04 00:00:00+05:30,7691.370273673645,7383.715462726699,7691.370273673645,14.141947559725878,-322.7298966833462,-4.1960000000000015,2,Stop Loss,100806.89715965536,BAJAJ-AUTO.NS,Bajaj Auto,2
2025-03-05 00:00:00+05:30,2025-03-07 00:00:00+05:30,7120.537658058217,7387.52099609375,7387.52099609375,15.907205500499927,252.47527938138109,3.5457333632054904,2,Holding Period Complete,101059.37243903674,BAJAJ-AUTO.NS,Bajaj Auto,2
2025-07-11 00:00:00+05:30,2025-07-15 00:00:00+05:30,8045.5,8311.0,8311.0,36.64029214850883,249.1435,3.096681374681499,2,Holding Period Complete,101308.51593903675,BAJAJ-AUTO.NS,Bajaj Auto,2
2025-07-25 00:00:00+05:30,2025-07-29 00:00:00+05:30,8044.5,8127.5,8127.5,36.0931899641577,66.828,0.8307290695506246,2,Holding Period Complete,101375.34393903674,BAJAJ-AUTO.NS,Bajaj Auto,2
2022-02-02 00:00:00+05:30,2022-02-04 00:00:00+05:30,1589.3105909844355,1617.329345703125,1631.535888671875,38.053449741628356,24.81211478200192,1.561187279739515,2,Holding Period Complete,100024.812114782,BAJAJFINSV.NS,Bajaj Finserv,2
2022-03-08 00:00:00+05:30,2022-03-16 00:00:00+05:30,1392.310884535426,1601.15751721574,1609.2554931640625,26.237470346562375,205.8531642785627,14.784999999999995,6,Take Profit,100230.66527906057,BAJAJFINSV.NS,Bajaj Finserv,2
2022-05-09 00:00:00+05:30,2022-05-11 00:00:00+05:30,1333.6087316070991,1330.310302734375,1360.2801513671875,23.005901020559847,-5.96234790706559,-0.44708374846050314,2,Holding Period Complete,100224.7029311535,BAJAJFINSV.NS,Bajaj Finserv,2
2022-05-16 00:00:00+05:30,2022-05-18 00:00:00+05:30,1242.5064407576178,1273.6590576171875,1294.6119384765625,15.59036558812403,28.636451361194858,2.304732629291949,2,Holding Period Complete,100253.33938251469,BAJAJFINSV.NS,Bajaj Finserv,2
2022-06-13 00:00:00+05:30,2022-06-15 00:00:00+05:30,1132.726824539006,1178.604736328125,1178.604736328125,34.17152019825292,43.566580228251894,3.846168315646846,2,Holding Period Complete,100296.90596274294,BAJAJFINSV.NS,Bajaj Finserv,2
2022-12-29 00:00:00+05:30,2023-01-02 00:00:00+05:30,1500.5800107201171,1549.94873046875,1549.94873046875,35.22106558979243,46.318191007444014,3.0866858599040157,2,Holding Period Complete,100343.22415375039,BAJAJFINSV.NS,Bajaj Finserv,2
2023-01-05 00:00:00+05:30,2023-01-09 00:00:00+05:30,1452.309386098597,1411.6763916015625,1452.309386098597,33.847837349524355,-43.496980274734746,-2.995021631828918,2,Holding Period Complete,100299.72717347565,BAJAJFINSV.NS,Bajaj Finserv,2
2023-01-13 00:00:00+05:30,2023-01-17 00:00:00+05:30,1372.0914509696806,1370.6439208984375,1381.625732421875,22.181388950236013,-4.1902654431112545,-0.305392577160212,2,Holding Period Complete,100295.53690803253,BAJAJFINSV.NS,Bajaj Finserv,2
2023-01-30 00:00:00+05:30,2023-02-01 00:00:00+05:30,1315.684327853122,1266.2158203125,1340.243896484375,24.237925760682245,-52.050407688787736,-3.956147123354535,2,Holding Period Complete,100243.48650034374,BAJAJFINSV.NS,Bajaj Finserv,2
2023-03-02 00:00:00+05:30,2023-03-06 00:00:00+05:30,1335.002500686706,1378.531005859375,1378.531005859375,33.797364769829244,40.814971666122844,3.057295521553571,2,Holding Period Complete,100284.30147200987,BAJAJFINSV.NS,Bajaj Finserv,2
2023-03-20 00:00:00+05:30,2023-03-22 00:00:00+05:30,1228.977154111169,1292.4227294921875,1292.4227294921875,27.318747276256886,60.924175497415085,4.957307407514598,2,Holding Period Complete,100345.2256475073,BAJAJFINSV.NS,Bajaj Finserv,2
2023-08-03 00:00:00+05:30,2023-08-07 00:00:00+05:30,1476.1490551997856,1506.7149658203125,1506.7149658203125,27.20742602556335,27.583046599506794,1.86858139442928,2,Holding Period Complete,100372.8086941068,BAJAJFINSV.NS,Bajaj Finserv,2
